,ticket_id,customer_id,agent_id,category,priority,created_at,first_response_at,resolved_at,status,escalated_flag,reopen_count
641,642,52,19,Account,Low,2024-04-03 17:15:02,2024-04-03 17:27:02,2024-04-04 02:19:13.999999,Closed,0,0
642,643,67,7,Feature,Medium,2024-11-10 18:15:19,2024-11-10 18:46:19,2024-11-10 20:03:07.000000,Open,0,0
643,644,122,18,Technical,Low,2024-01-24 03:24:18,2024-01-24 03:33:18,2024-01-24 09:26:42.000000,Closed,0,0
644,645,88,2,Billing,High,2024-09-10 19:15:25,2024-09-10 19:24:25,2024-09-10 21:48:25.000000,Closed,0,0
645,646,133,14,Technical,Medium,2024-04-30 01:33:27,2024-04-30 01:46:27,2024-04-30 09:24:15.000000,Closed,0,0
646,647,63,14,Billing,Urgent,2024-05-06 02:10:31,2024-05-06 02:36:31,2024-05-06 04:14:19.000000,Closed,0,0
647,648,136,12,Technical,Medium,2024-10-27 02:01:44,2024-10-27 02:25:44,2024-10-27 09:51:32.000000,Closed,0,0
648,649,109,15,Technical,Low,2024-01-24 02:28:45,2024-01-24 03:03:45,2024-01-24 05:02:33.000000,Closed,1,0
649,650,104,10,Technical,Medium,2024-01-16 08:22:58,2024-01-16 08:33:58,2024-01-16 12:53:46.000000,Closed,0,0
650,651,59,17,Billing,Low,2024-06-05 13:43:28,2024-06-05 13:58:28,2024-06-05 18:27:52.000000,Closed,1,0
651,652,90,11,Billing,Low,2024-12-26 05:32:53,2024-12-26 06:12:53,2024-12-26 10:15:53.000000,Open,0,0
652,653,119,14,Bug,Low,2024-07-25 16:31:10,2024-07-25 16:56:10,2024-07-25 20:30:22.000000,Closed,0,0
653,654,64,18,Billing,Low,2024-02-05 16:24:31,2024-02-05 16:46:31,2024-02-05 22:08:43.000000,Closed,0,0
654,655,93,4,Billing,Low,2024-01-18 22:27:40,2024-01-18 22:46:40,2024-01-19 06:32:16.000000,Closed,0,0
655,656,75,8,Technical,Low,2024-02-12 04:18:46,2024-02-12 04:32:46,2024-02-12 08:15:58.000000,Closed,0,0
656,657,2,6,Bug,Medium,2024-01-20 20:45:50,2024-01-20 20:56:50,2024-01-20 23:42:26.000000,Closed,0,0
657,658,144,16,Technical,Low,2024-02-05 07:45:13,2024-02-05 07:54:13,2024-02-05 14:06:13.000000,Closed,0,0
658,659,145,17,Account,Medium,2024-06-06 13:10:38,2024-06-06 14:17:38,2024-06-06 17:44:02.000000,Closed,0,0
659,660,111,15,Feature,Medium,2024-02-18 09:17:41,2024-02-18 09:35:41,2024-02-18 10:05:41.000000,Closed,0,0
660,661,148,6,Technical,Low,2024-10-02 18:19:44,2024-10-02 18:29:44,2024-10-02 21:51:56.000000,Closed,0,0
661,662,42,18,Feature,Medium,2024-09-07 09:48:21,2024-09-07 10:19:21,2024-09-07 13:14:33.000000,Closed,0,0
662,663,79,2,Bug,Low,2024-01-27 04:56:16,2024-01-27 05:06:16,2024-01-27 10:22:28.000000,Closed,0,0
663,664,53,2,Technical,Low,2024-11-19 09:36:34,2024-11-19 10:03:34,2024-11-19 12:19:46.000000,Open,0,0
664,665,120,13,Technical,Medium,2024-08-03 08:19:13,2024-08-03 08:29:13,2024-08-03 11:51:25.000000,Closed,1,1
665,666,52,13,Bug,Low,2024-02-12 05:12:40,2024-02-12 05:39:40,2024-02-12 11:52:52.000000,Closed,0,0
666,667,38,4,Account,High,2024-04-17 19:10:46,2024-04-17 19:29:46,2024-04-17 22:02:10.000000,Closed,0,0
667,668,56,14,Billing,Low,2024-04-28 18:47:42,2024-04-28 19:08:42,2024-04-28 23:21:54.000000,Closed,0,0
668,669,100,14,Technical,Medium,2024-09-19 08:44:00,2024-09-19 08:49:00,2024-09-19 17:51:23.999999,Closed,0,0
669,670,95,8,Technical,Urgent,2024-04-11 10:20:17,2024-04-11 10:25:17,2024-04-11 12:17:29.000000,Closed,0,0
670,671,17,5,Technical,Low,2024-10-28 10:38:35,2024-10-28 11:06:35,2024-10-28 14:43:47.000000,Closed,0,0
671,672,132,8,Bug,Medium,2024-05-28 15:24:29,2024-05-28 15:35:29,2024-05-28 21:16:17.000000,Closed,0,0
672,673,139,2,Technical,Medium,2024-04-25 02:43:50,2024-04-25 03:10:50,2024-04-25 11:33:01.999999,Closed,0,0
673,674,88,2,Billing,High,2024-10-06 23:07:48,2024-10-06 23:33:48,2024-10-07 00:54:12.000000,Closed,0,1
674,675,32,20,Account,Medium,2024-12-18 17:25:49,2024-12-18 17:43:49,2024-12-19 00:55:13.000000,Open,0,0
675,676,95,18,Technical,Low,2024-03-09 16:11:02,2024-03-09 16:22:02,2024-03-09 22:38:14.000000,Closed,0,0
676,677,57,7,Technical,High,2024-08-06 16:07:55,2024-08-06 16:21:55,2024-08-06 19:16:31.000000,Closed,0,0
677,678,103,5,Technical,Low,2024-02-24 08:03:21,2024-02-24 08:28:21,2024-02-24 13:37:21.000000,Closed,0,0
678,679,56,3,Feature,Medium,2024-04-16 10:24:39,2024-04-16 10:36:39,2024-04-16 13:53:27.000000,Closed,1,0
679,680,98,16,Technical,Low,2024-03-04 10:13:47,2024-03-04 10:20:47,2024-03-04 13:42:59.000000,Closed,0,0
680,681,12,7,Technical,Low,2024-03-05 09:40:46,2024-03-05 09:55:46,2024-03-05 12:27:34.000000,Closed,0,0
681,682,114,4,Bug,Medium,2024-07-28 08:28:35,2024-07-28 08:45:35,2024-07-28 14:12:35.000000,Closed,0,0
682,683,5,4,Technical,High,2024-11-19 21:34:40,2024-11-19 21:38:40,2024-11-20 00:08:40.000000,Open,0,0
683,684,13,17,Technical,Medium,2024-05-26 00:02:37,2024-05-26 00:08:37,2024-05-26 04:53:01.000000,Closed,0,0
684,685,85,4,Technical,Medium,2024-06-07 04:35:18,2024-06-07 04:47:18,2024-06-07 09:20:54.000000,Closed,0,0
685,686,17,6,Technical,Urgent,2024-08-15 00:55:19,2024-08-15 01:07:19,2024-08-15 02:58:19.000000,Closed,0,0
686,687,14,18,Billing,Medium,2024-09-28 20:02:28,2024-09-28 20:13:28,2024-09-29 01:44:40.000000,Closed,0,0
687,688,27,3,Technical,Low,2024-05-03 23:45:47,2024-05-03 23:55:47,2024-05-04 02:46:47.000000,Closed,0,0
688,689,133,4,Feature,Low,2024-12-15 16:08:16,2024-12-15 16:22:16,2024-12-16 00:03:04.000000,Open,0,0
689,690,102,5,Technical,Low,2024-07-31 20:15:58,2024-07-31 20:33:58,2024-08-01 01:15:58.000000,Closed,0,0
690,691,69,11,Technical,Medium,2024-10-28 04:58:11,2024-10-28 05:06:11,2024-10-28 09:25:59.000000,Closed,0,1
691,692,26,10,Technical,Low,2024-01-13 00:16:13,2024-01-13 00:35:13,2024-01-13 03:13:37.000000,Closed,0,0
692,693,129,13,Account,Urgent,2024-09-18 18:15:16,2024-09-18 18:30:16,2024-09-18 19:50:40.000000,Closed,0,0
693,694,147,6,Technical,Low,2024-03-15 13:43:51,2024-03-15 14:03:51,2024-03-15 19:14:39.000000,Closed,0,0
694,695,149,5,Account,Medium,2024-01-13 04:12:43,2024-01-13 04:26:43,2024-01-13 11:17:43.000000,Closed,0,0
695,696,114,15,Technical,High,2024-11-01 04:17:39,2024-11-01 04:23:39,2024-11-01 06:43:27.000000,Open,1,0
696,697,145,5,Technical,Medium,2024-01-11 06:06:34,2024-01-11 06:09:34,2024-01-11 13:46:10.000000,Closed,0,0
697,698,45,8,Technical,Low,2024-08-05 02:06:17,2024-08-05 02:26:17,2024-08-05 02:56:17.000000,Closed,0,0
698,699,67,19,Technical,Medium,2024-08-01 02:24:28,2024-08-01 02:31:28,2024-08-01 08:38:40.000000,Closed,1,0
699,700,97,15,Technical,Low,2024-04-30 07:37:47,2024-04-30 07:44:47,2024-04-30 13:40:35.000000,Closed,0,0
700,701,73,5,Technical,Medium,2024-08-12 02:04:07,2024-08-12 02:19:07,2024-08-12 07:58:07.000000,Closed,0,0
701,702,78,9,Feature,Low,2024-09-26 14:30:02,2024-09-26 14:45:02,2024-09-26 18:18:38.000000,Closed,0,0
702,703,129,14,Technical,Urgent,2024-11-27 12:20:37,2024-11-27 12:36:37,2024-11-27 14:36:01.000000,Open,1,0
703,704,75,9,Account,Medium,2024-08-18 12:51:32,2024-08-18 13:16:32,2024-08-18 18:18:20.000000,Closed,1,0
704,705,108,5,Account,Medium,2024-06-26 19:21:35,2024-06-26 19:28:35,2024-06-27 00:12:59.000000,Closed,0,0
705,706,41,9,Bug,High,2024-12-11 04:11:21,2024-12-11 04:21:21,2024-12-11 06:06:57.000000,Open,0,0
706,707,33,12,Billing,Medium,2024-12-22 16:04:42,2024-12-22 16:20:42,2024-12-22 22:28:30.000000,Open,0,3
707,708,77,17,Billing,Low,2024-10-17 04:18:54,2024-10-17 04:40:54,2024-10-17 07:21:06.000000,Closed,1,0
708,709,135,4,Account,High,2024-12-28 18:03:07,2024-12-28 18:12:07,2024-12-28 20:09:07.000000,Open,0,0
709,710,139,10,Account,Medium,2024-01-11 10:12:29,2024-01-11 10:29:29,2024-01-11 17:37:53.000000,Closed,0,0
710,711,142,4,Technical,Low,2024-05-01 00:49:25,2024-05-01 00:58:25,2024-05-01 01:56:37.000000,Closed,0,0
711,712,113,12,Technical,Medium,2024-02-15 19:48:16,2024-02-15 20:19:16,2024-02-16 00:12:04.000000,Closed,0,0
712,713,53,15,Billing,Urgent,2024-01-17 00:05:59,2024-01-17 00:18:59,2024-01-17 01:54:59.000000,Closed,0,0
713,714,131,1,Technical,Medium,2024-08-11 11:51:27,2024-08-11 11:58:27,2024-08-11 13:49:27.000000,Closed,0,0
714,715,81,3,Billing,Medium,2024-08-06 05:57:16,2024-08-06 06:04:16,2024-08-06 11:09:40.000000,Closed,0,0
715,716,89,18,Technical,Medium,2024-03-16 12:57:39,2024-03-16 13:08:39,2024-03-16 19:59:03.000000,Closed,0,0
716,717,144,3,Technical,Medium,2024-06-12 06:28:03,2024-06-12 06:42:03,2024-06-12 11:55:51.000000,Closed,0,0
717,718,57,18,Feature,Medium,2024-06-27 02:54:20,2024-06-27 03:03:20,2024-06-27 08:24:20.000000,Closed,0,0
718,719,149,1,Technical,Low,2024-01-23 02:59:02,2024-01-23 03:37:02,2024-01-23 12:51:26.000000,Closed,0,1
719,720,15,16,Technical,Medium,2024-11-06 16:28:20,2024-11-06 16:39:20,2024-11-06 22:31:32.000000,Open,1,0
720,721,60,15,Technical,High,2024-12-31 03:01:37,2024-12-31 03:09:37,2024-12-31 04:18:37.000000,Open,1,0
721,722,38,4,Billing,Urgent,2024-03-01 13:55:31,2024-03-01 14:02:31,2024-03-01 15:23:31.000000,Closed,1,0
722,723,87,5,Billing,Urgent,2024-09-25 11:12:21,2024-09-25 11:22:21,2024-09-25 13:30:45.000000,Closed,0,0
723,724,135,20,Bug,Low,2024-01-11 12:49:10,2024-01-11 13:09:10,2024-01-11 16:25:58.000000,Closed,0,0
724,725,137,12,Technical,High,2024-06-26 12:36:29,2024-06-26 12:56:29,2024-06-26 14:45:41.000000,Closed,1,1
725,726,82,19,Billing,Low,2024-04-23 01:53:55,2024-04-23 02:33:55,2024-04-23 08:05:07.000000,Closed,0,0
726,727,76,6,Technical,Low,2024-07-25 10:38:18,2024-07-25 11:02:18,2024-07-25 14:32:54.000000,Closed,0,0
727,728,45,9,Billing,Low,2024-03-31 22:22:43,2024-03-31 22:45:43,2024-04-01 04:51:43.000000,Closed,0,0
728,729,5,10,Technical,Low,2024-04-07 08:50:37,2024-04-07 09:30:37,2024-04-07 15:14:25.000000,Closed,1,0
729,730,15,19,Feature,High,2024-02-10 01:40:39,2024-02-10 01:50:39,2024-02-10 03:42:51.000000,Closed,0,0
730,731,150,13,Technical,High,2024-02-09 15:19:38,2024-02-09 15:29:38,2024-02-09 17:01:26.000000,Closed,0,0
731,732,3,5,Technical,Medium,2024-05-12 01:31:02,2024-05-12 01:46:02,2024-05-12 07:35:14.000000,Closed,0,0
732,733,8,15,Account,High,2024-09-28 17:49:42,2024-09-28 18:01:42,2024-09-28 20:23:54.000000,Closed,0,1
733,734,47,11,Technical,Low,2024-01-16 02:45:37,2024-01-16 03:18:37,2024-01-16 10:13:49.000000,Closed,0,0
734,735,91,11,Technical,Medium,2024-01-25 21:05:03,2024-01-25 21:20:03,2024-01-26 01:10:27.000000,Closed,0,0
735,736,4,8,Technical,High,2024-03-29 20:59:39,2024-03-29 21:09:39,2024-03-29 23:24:39.000000,Closed,0,0
736,737,132,8,Feature,High,2024-09-28 01:59:00,2024-09-28 02:05:00,2024-09-28 03:12:47.999999,Closed,0,0
737,738,83,1,Technical,Low,2024-07-27 22:14:41,2024-07-27 22:37:41,2024-07-28 02:26:17.000000,Closed,0,0
738,739,142,15,Account,High,2024-03-15 14:00:52,2024-03-15 14:11:52,2024-03-15 15:35:52.000000,Closed,0,0
739,740,128,9,Account,High,2024-06-02 01:01:04,2024-06-02 01:11:04,2024-06-02 03:12:16.000000,Closed,0,0
740,741,135,8,Billing,Low,2024-08-09 05:13:52,2024-08-09 05:21:52,2024-08-09 10:29:40.000000,Closed,0,0
741,742,77,13,Technical,High,2024-12-07 03:31:13,2024-12-07 03:40:13,2024-12-07 05:28:49.000000,Open,0,0
742,743,123,20,Technical,Medium,2024-03-22 14:50:30,2024-03-22 15:02:30,2024-03-22 23:12:06.000000,Closed,0,0
743,744,145,2,Account,Urgent,2024-07-14 10:16:57,2024-07-14 10:22:57,2024-07-14 12:20:33.000000,Closed,0,0
744,745,79,12,Technical,High,2024-02-28 13:04:20,2024-02-28 13:21:20,2024-02-28 14:36:20.000000,Closed,0,0
745,746,57,1,Billing,High,2024-07-01 03:55:23,2024-07-01 04:02:23,2024-07-01 07:01:11.000000,Closed,0,0
746,747,110,16,Account,Medium,2024-03-18 06:49:43,2024-03-18 06:56:43,2024-03-18 10:59:43.000000,Closed,0,0
747,748,25,1,Feature,Low,2024-08-31 07:54:30,2024-08-31 08:17:30,2024-08-31 09:10:54.000000,Closed,0,0
748,749,5,4,Feature,High,2024-04-11 00:56:15,2024-04-11 01:09:15,2024-04-11 03:02:03.000000,Closed,0,0
749,750,126,6,Billing,Urgent,2024-06-03 16:51:12,2024-06-03 16:55:12,2024-06-03 18:49:12.000000,Closed,1,0
750,751,41,11,Feature,Urgent,2024-05-24 18:00:38,2024-05-24 18:12:38,2024-05-24 19:41:26.000000,Closed,1,0
751,752,139,13,Technical,Medium,2024-01-17 18:30:22,2024-01-17 18:52:22,2024-01-17 20:40:22.000000,Closed,0,0
752,753,67,13,Account,Low,2024-08-25 20:01:57,2024-08-25 20:23:57,2024-08-26 04:31:45.000000,Closed,0,0
753,754,139,4,Account,Low,2024-07-27 00:13:58,2024-07-27 00:31:58,2024-07-27 07:09:10.000000,Closed,0,0
754,755,140,17,Technical,High,2024-07-17 20:32:44,2024-07-17 20:38:44,2024-07-17 22:38:44.000000,Closed,0,0
755,756,73,20,Technical,High,2024-09-09 06:31:27,2024-09-09 06:41:27,2024-09-09 09:12:39.000000,Closed,0,0
756,757,116,3,Billing,Low,2024-02-20 17:29:09,2024-02-20 17:36:09,2024-02-21 01:22:57.000000,Closed,0,0
757,758,76,8,Technical,Medium,2024-05-23 04:51:27,2024-05-23 05:02:27,2024-05-23 09:13:51.000000,Closed,0,0
758,759,79,3,Technical,High,2024-02-14 06:14:32,2024-02-14 06:23:32,2024-02-14 08:21:08.000000,Closed,0,0
759,760,59,16,Technical,High,2024-02-22 18:08:35,2024-02-22 18:17:35,2024-02-22 19:48:11.000000,Closed,0,0
760,761,40,12,Technical,Medium,2024-08-29 14:28:55,2024-08-29 14:36:55,2024-08-29 17:46:31.000000,Closed,0,0
761,762,3,5,Feature,High,2024-08-28 19:13:34,2024-08-28 19:16:34,2024-08-28 20:45:58.000000,Closed,0,0
762,763,12,14,Billing,High,2024-02-08 14:35:18,2024-02-08 14:43:18,2024-02-08 17:37:18.000000,Closed,0,0
763,764,105,8,Technical,Low,2024-03-24 06:18:56,2024-03-24 06:59:56,2024-03-24 11:17:56.000000,Closed,0,0
764,765,67,12,Account,Medium,2024-05-11 03:53:59,2024-05-11 04:20:59,2024-05-11 12:16:11.000000,Closed,0,2
765,766,95,7,Account,High,2024-02-04 01:03:08,2024-02-04 01:11:08,2024-02-04 03:38:44.000000,Closed,0,0
766,767,136,3,Account,High,2024-04-12 00:48:38,2024-04-12 00:59:38,2024-04-12 02:46:26.000000,Closed,0,0
767,768,14,12,Technical,Low,2024-12-19 21:02:23,2024-12-19 21:16:23,2024-12-20 02:59:35.000000,Open,0,1
768,769,79,11,Billing,Medium,2024-01-01 21:20:51,2024-01-01 21:32:51,2024-01-02 03:03:27.000000,Closed,0,0
769,770,127,14,Billing,Low,2024-10-10 21:53:47,2024-10-10 22:30:47,2024-10-11 02:36:46.999999,Closed,0,0
770,771,131,16,Account,Urgent,2024-01-01 01:37:22,2024-01-01 01:41:22,2024-01-01 03:46:10.000000,Closed,0,0
771,772,137,8,Technical,Urgent,2024-05-18 15:34:21,2024-05-18 15:39:21,2024-05-18 17:15:21.000000,Closed,0,0
772,773,8,16,Billing,Medium,2024-11-10 00:11:58,2024-11-10 00:36:58,2024-11-10 03:47:10.000000,Open,0,0
773,774,108,11,Feature,High,2024-01-27 03:00:55,2024-01-27 03:17:55,2024-01-27 05:50:19.000000,Closed,0,0
774,775,122,16,Account,Medium,2024-06-08 18:57:06,2024-06-08 19:12:06,2024-06-09 03:55:18.000000,Closed,0,0
775,776,29,18,Account,Urgent,2024-10-22 05:39:51,2024-10-22 05:50:51,2024-10-22 08:08:51.000000,Closed,0,0
776,777,144,10,Billing,Low,2024-12-23 06:24:51,2024-12-23 07:03:51,2024-12-23 13:30:15.000000,Open,0,0
777,778,89,8,Billing,Medium,2024-10-12 09:03:14,2024-10-12 09:10:14,2024-10-12 17:01:14.000000,Closed,0,1
778,779,49,4,Bug,Medium,2024-04-02 00:21:22,2024-04-02 00:36:22,2024-04-02 05:24:58.000000,Closed,0,0
779,780,72,9,Billing,Medium,2024-10-14 10:11:15,2024-10-14 10:28:15,2024-10-14 14:40:15.000000,Closed,0,0
780,781,120,4,Technical,Low,2024-10-09 18:07:15,2024-10-09 18:32:15,2024-10-10 01:55:03.000000,Closed,0,0
781,782,149,8,Billing,Medium,2024-06-19 12:19:37,2024-06-19 12:30:37,2024-06-19 17:42:37.000000,Closed,0,0
782,783,109,3,Technical,Medium,2024-04-02 00:17:19,2024-04-02 00:27:19,2024-04-02 02:39:19.000000,Closed,0,0
783,784,13,4,Bug,High,2024-03-10 02:06:06,2024-03-10 02:28:06,2024-03-10 05:24:30.000000,Closed,1,0
784,785,102,2,Technical,High,2024-06-09 03:47:58,2024-06-09 03:56:58,2024-06-09 05:41:58.000000,Closed,0,0
785,786,41,19,Technical,Medium,2024-12-30 06:27:03,2024-12-30 06:36:03,2024-12-30 10:12:03.000000,Open,0,0
786,787,65,1,Billing,Low,2024-10-20 22:00:13,2024-10-20 22:25:13,2024-10-21 03:43:13.000000,Closed,0,0
787,788,145,20,Technical,High,2024-10-04 20:32:59,2024-10-04 20:41:59,2024-10-04 22:58:11.000000,Closed,0,0
788,789,95,3,Billing,Low,2024-09-17 15:43:34,2024-09-17 16:17:34,2024-09-17 20:23:33.999999,Closed,0,0
789,790,44,19,Technical,Low,2024-05-12 17:49:35,2024-05-12 18:09:35,2024-05-13 00:48:35.000000,Closed,0,0
790,791,19,17,Technical,High,2024-07-06 20:47:40,2024-07-06 20:51:40,2024-07-06 23:08:28.000000,Closed,0,1
791,792,107,7,Feature,High,2024-06-15 21:55:54,2024-06-15 22:14:54,2024-06-16 00:26:54.000000,Closed,0,0
792,793,69,14,Technical,Low,2024-10-13 16:29:20,2024-10-13 16:50:20,2024-10-13 21:31:08.000000,Closed,0,0
793,794,141,9,Account,Low,2024-06-08 02:34:58,2024-06-08 03:31:58,2024-06-08 06:18:46.000000,Closed,0,0
794,795,96,9,Account,High,2024-06-20 18:46:39,2024-06-20 18:58:39,2024-06-20 21:32:51.000000,Closed,0,0
795,796,100,16,Billing,High,2024-10-17 13:29:55,2024-10-17 13:40:55,2024-10-17 14:26:31.000000,Closed,0,0
796,797,63,13,Technical,Medium,2024-03-28 16:59:21,2024-03-28 17:10:21,2024-03-28 23:21:09.000000,Closed,0,0
797,798,63,10,Bug,Medium,2024-12-03 18:29:40,2024-12-03 18:48:40,2024-12-04 01:38:28.000000,Open,0,0
798,799,55,17,Technical,High,2024-03-17 01:37:02,2024-03-17 01:44:02,2024-03-17 03:15:50.000000,Closed,0,0
799,800,72,5,Billing,High,2024-03-18 03:07:14,2024-03-18 03:26:14,2024-03-18 05:28:01.999999,Closed,0,0
800,801,18,5,Billing,Low,2024-07-20 07:58:35,2024-07-20 08:13:35,2024-07-20 16:07:35.000000,Closed,0,0
801,802,34,15,Account,Low,2024-11-30 06:28:28,2024-11-30 06:49:28,2024-11-30 07:29:04.000000,Open,0,0
802,803,28,12,Account,High,2024-05-25 21:41:49,2024-05-25 22:01:49,2024-05-25 23:25:49.000000,Closed,0,0
803,804,143,10,Technical,Medium,2024-04-20 20:41:45,2024-04-20 20:45:45,2024-04-21 03:13:57.000000,Closed,0,0
804,805,16,13,Billing,High,2024-03-23 15:45:47,2024-03-23 15:54:47,2024-03-23 18:12:47.000000,Closed,0,0
805,806,123,20,Billing,Medium,2024-11-30 09:50:45,2024-11-30 09:56:45,2024-11-30 13:21:57.000000,Open,0,0
806,807,44,7,Technical,High,2024-05-26 20:10:05,2024-05-26 20:22:05,2024-05-26 22:17:17.000000,Closed,0,0
807,808,117,11,Account,High,2024-11-18 02:04:16,2024-11-18 02:15:16,2024-11-18 04:44:04.000000,Open,0,0
808,809,95,3,Technical,High,2024-07-30 12:24:40,2024-07-30 12:50:40,2024-07-30 14:50:40.000000,Closed,0,0
809,810,98,11,Technical,High,2024-01-21 20:15:31,2024-01-21 20:20:31,2024-01-21 22:01:19.000000,Closed,0,0
810,811,45,7,Technical,Low,2024-05-14 05:54:56,2024-05-14 06:45:56,2024-05-14 10:16:32.000000,Closed,0,0
811,812,41,14,Technical,Medium,2024-10-23 11:23:07,2024-10-23 11:35:07,2024-10-23 14:17:43.000000,Closed,0,0
812,813,122,7,Account,Medium,2024-07-25 09:11:47,2024-07-25 09:30:47,2024-07-25 13:18:47.000000,Closed,0,0
813,814,99,6,Technical,Medium,2024-02-14 11:15:50,2024-02-14 11:23:50,2024-02-14 16:01:02.000000,Closed,0,1
814,815,95,10,Bug,Medium,2024-03-30 13:10:54,2024-03-30 13:19:54,2024-03-30 17:56:30.000000,Closed,0,0
815,816,37,3,Technical,Medium,2024-11-05 10:54:03,2024-11-05 11:08:03,2024-11-05 13:20:39.000000,Open,0,0
816,817,149,11,Technical,Medium,2024-09-26 20:32:21,2024-09-26 20:50:21,2024-09-27 01:40:09.000000,Closed,1,0
817,818,116,13,Bug,Medium,2024-12-11 08:40:39,2024-12-11 08:53:39,2024-12-11 12:26:39.000000,Open,0,0
818,819,30,6,Technical,Low,2024-07-02 09:49:35,2024-07-02 10:00:35,2024-07-02 14:13:11.000000,Closed,0,0
819,820,106,10,Bug,High,2024-02-27 01:09:39,2024-02-27 01:29:39,2024-02-27 02:43:27.000000,Closed,0,0
820,821,76,11,Billing,Medium,2024-06-28 20:03:14,2024-06-28 20:26:14,2024-06-29 02:10:02.000000,Closed,0,0
821,822,49,3,Billing,Medium,2024-11-22 16:51:02,2024-11-22 17:48:02,2024-11-22 23:38:26.000000,Open,0,0
822,823,81,18,Technical,Medium,2024-01-07 23:19:38,2024-01-07 23:35:38,2024-01-08 05:45:14.000000,Closed,0,0
823,824,63,16,Feature,Medium,2024-02-02 13:58:53,2024-02-02 14:18:53,2024-02-02 23:08:41.000000,Closed,1,0
824,825,38,4,Technical,Urgent,2024-05-24 02:50:21,2024-05-24 02:55:21,2024-05-24 04:16:57.000000,Closed,0,0
825,826,17,20,Technical,Urgent,2024-01-09 15:51:27,2024-01-09 16:02:27,2024-01-09 17:56:27.000000,Closed,0,0
826,827,85,19,Account,High,2024-12-26 20:48:06,2024-12-26 20:53:06,2024-12-26 23:17:06.000000,Open,0,0
827,828,49,15,Technical,Medium,2024-08-09 20:23:53,2024-08-09 20:38:53,2024-08-10 00:59:52.999999,Closed,0,0
828,829,112,20,Account,High,2024-03-31 20:18:14,2024-03-31 20:36:14,2024-03-31 22:34:26.000000,Closed,0,0
829,830,108,6,Technical,Low,2024-03-13 07:13:00,2024-03-13 07:36:00,2024-03-13 10:30:00.000000,Closed,0,0
830,831,97,5,Technical,Medium,2024-06-11 07:59:36,2024-06-11 08:19:36,2024-06-11 13:55:36.000000,Closed,0,0
831,832,59,18,Technical,Urgent,2024-02-13 03:49:37,2024-02-13 03:53:37,2024-02-13 04:47:37.000000,Closed,0,0
832,833,91,17,Bug,Low,2024-07-16 19:10:19,2024-07-16 19:37:19,2024-07-17 00:40:55.000000,Closed,0,0
833,834,150,12,Billing,High,2024-06-03 17:46:24,2024-06-03 18:01:24,2024-06-03 19:57:48.000000,Closed,0,0
834,835,66,12,Technical,High,2024-10-10 21:37:53,2024-10-10 21:43:53,2024-10-11 00:22:17.000000,Closed,0,0
835,836,110,15,Bug,Medium,2024-02-02 11:22:20,2024-02-02 11:35:20,2024-02-02 17:21:32.000000,Closed,0,0
836,837,22,16,Bug,Medium,2024-03-30 19:34:05,2024-03-30 19:43:05,2024-03-31 03:02:17.000000,Closed,0,0
837,838,27,18,Technical,Low,2024-05-15 04:21:41,2024-05-15 04:43:41,2024-05-15 05:56:17.000000,Closed,0,0
838,839,126,1,Account,Medium,2024-08-11 12:22:57,2024-08-11 12:33:57,2024-08-11 19:57:21.000000,Closed,1,1
839,840,100,20,Bug,Low,2024-11-14 02:24:50,2024-11-14 03:22:50,2024-11-14 05:31:14.000000,Open,0,0
840,841,38,1,Bug,Medium,2024-10-02 11:21:40,2024-10-02 11:33:40,2024-10-02 14:18:04.000000,Closed,1,0
841,842,65,7,Billing,Low,2024-03-27 18:00:01,2024-03-27 18:25:01,2024-03-27 21:41:13.000000,Closed,0,0
842,843,66,7,Feature,Medium,2024-09-20 04:27:07,2024-09-20 04:46:07,2024-09-20 09:04:07.000000,Closed,0,0
843,844,48,7,Technical,Low,2024-07-16 18:46:46,2024-07-16 19:17:46,2024-07-16 22:33:58.000000,Closed,0,2
844,845,117,15,Technical,Urgent,2024-11-05 14:56:49,2024-11-05 15:06:49,2024-11-05 18:00:49.000000,Open,0,1
845,846,107,15,Billing,Medium,2024-04-21 06:49:56,2024-04-21 07:06:56,2024-04-21 08:47:08.000000,Closed,0,0
846,847,121,11,Technical,High,2024-03-17 06:36:21,2024-03-17 06:43:21,2024-03-17 09:06:09.000000,Closed,0,0
847,848,121,10,Billing,Medium,2024-05-20 07:30:34,2024-05-20 07:43:34,2024-05-20 09:36:22.000000,Closed,0,0
848,849,100,15,Technical,Urgent,2024-04-13 10:00:46,2024-04-13 10:10:46,2024-04-13 11:56:22.000000,Closed,0,0
849,850,12,6,Account,Medium,2024-11-19 08:02:44,2024-11-19 08:21:44,2024-11-19 15:07:56.000000,Open,0,0
850,851,43,9,Technical,Medium,2024-09-16 12:05:10,2024-09-16 12:36:10,2024-09-16 16:08:34.000000,Closed,0,0
851,852,85,18,Technical,High,2024-05-15 09:14:50,2024-05-15 09:22:50,2024-05-15 11:55:14.000000,Closed,0,0
852,853,61,4,Feature,Low,2024-07-05 03:59:25,2024-07-05 04:33:25,2024-07-05 07:23:49.000000,Closed,1,0
853,854,49,12,Technical,Medium,2024-04-29 02:29:55,2024-04-29 02:40:55,2024-04-29 09:34:55.000000,Closed,1,0
854,855,101,6,Technical,Medium,2024-04-07 19:48:08,2024-04-07 19:52:08,2024-04-08 01:18:32.000000,Closed,0,0
